Ref_Date,GEO,NAICS,Vector,Coordinate,Value
2003/08,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,28690.5
2003/09,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,29717.8
2003/10,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30535.2
2003/11,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30282.1
2003/12,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30176.9
2004/01,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31015.5
2004/02,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30662.5
2004/03,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30917.5
2004/04,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30928.3
2004/05,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31035.9
2004/06,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31352.7
2004/07,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31311.7
2004/08,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30552.4
2004/09,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30713.0
2004/10,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30115.7
2004/11,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30650.0
2004/12,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30116.1
2005/01,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,29937.2
2005/02,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30006.3
2005/03,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,29509.3
2005/04,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,29597.4
2005/05,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30250.5
2005/06,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30229.1
2005/07,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30357.2
2005/08,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30855.6
2005/09,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30642.1
2005/10,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30453.8
2005/11,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30262.3
2005/12,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30199.9
2006/01,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,29895.4
2006/02,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30122.0
2006/03,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30459.5
2006/04,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30448.8
2006/05,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30470.9
2006/06,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31001.1
2006/07,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30350.7
2006/08,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30415.1
2006/09,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,29648.8
2006/10,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30549.6
2006/11,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30965.2
2006/12,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30370.2
2007/01,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30080.3
2007/02,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30031.2
2007/03,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30738.4
2007/04,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30988.4
2007/05,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30946.5
2007/06,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30918.2
2007/07,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31601.1
2007/08,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30795.5
2007/09,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30793.2
2007/10,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30521.2
2007/11,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31087.7
2007/12,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31421.5
2008/01,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32095.8
2008/02,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32301.0
2008/03,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31778.8
2008/04,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31648.9
2008/05,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31248.3
2008/06,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31094.8
2008/07,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31990.9
2008/08,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32004.8
2008/09,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32048.2
2008/10,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31996.5
2008/11,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31526.3
2008/12,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31455.3
2009/01,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30780.5
2009/02,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30716.7
2009/03,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30690.3
2009/04,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30763.7
2009/05,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,29706.3
2009/06,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,29659.0
2009/07,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,29349.9
2009/08,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,29106.3
2009/09,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,29442.2
2009/10,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30020.3
2009/11,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,29882.9
2009/12,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,29841.9
2010/01,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,29901.4
2010/02,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30644.9
2010/03,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,29283.0
2010/04,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,29912.1
2010/05,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30537.0
2010/06,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30447.8
2010/07,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30219.2
2010/08,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30202.5
2010/09,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30748.7
2010/10,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30415.1
2010/11,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31235.6
2010/12,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31406.8
2011/01,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31411.5
2011/02,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31024.5
2011/03,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31354.0
2011/04,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31193.6
2011/05,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31139.0
2011/06,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30620.1
2011/07,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31845.4
2011/08,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32267.4
2011/09,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31820.8
2011/10,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32437.7
2011/11,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32900.5
2011/12,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31984.8
2012/01,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31387.5
2012/02,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31160.1
2012/03,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,30928.9
2012/04,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31499.0
2012/05,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32055.5
2012/06,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31996.5
2012/07,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32266.1
2012/08,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32324.0
2012/09,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32869.6
2012/10,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31642.5
2012/11,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31797.3
2012/12,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,31546.3
2013/01,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32088.3
2013/02,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32560.2
2013/03,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32769.2
2013/04,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,33517.9
2013/05,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32140.9
2013/06,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32183.2
2013/07,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32249.2
2013/08,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32110.4
2013/09,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32380.5
2013/10,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32531.9
2013/11,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32556.9
2013/12,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32560.0
2014/01,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,33396.5
2014/02,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,33324.5
2014/03,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,33341.2
2014/04,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,33371.9
2014/05,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,33606.2
2014/06,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,33735.0
2014/07,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,32846.3
2014/08,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,33081.0
2014/09,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,33435.8
2014/10,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,34370.4
2014/11,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,33887.9
2014/12,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,34443.5
2015/01,Canada,"Transportation and warehousing (x 1,000)",v4391523,1.10,33937.5
1987/01,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,26834.0
1987/02,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,26831.0
1987/03,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,27058.6
1987/04,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,27180.4
1987/05,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,27175.8
1987/06,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,27327.8
1987/07,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,27252.4
1987/08,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,27507.3
1987/09,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28125.3
1987/10,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,27993.9
1987/11,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28225.1
1987/12,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,27937.7
1988/01,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28332.9
1988/02,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28017.4
1988/03,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28006.9
1988/04,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28718.6
1988/05,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28622.8
1988/06,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28807.9
1988/07,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28717.8
1988/08,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28717.0
1988/09,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28725.9
1988/10,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28413.2
1988/11,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28765.3
1988/12,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28643.9
1989/01,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28751.6
1989/02,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29048.2
1989/03,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29198.7
1989/04,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29300.7
1989/05,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29204.0
1989/06,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29444.6
1989/07,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29909.1
1989/08,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,30646.5
1989/09,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29992.2
1989/10,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,30654.4
1989/11,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,30240.9
1989/12,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29720.1
1990/01,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,30165.8
1990/02,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,30510.4
1990/03,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,30520.2
1990/04,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,30015.3
1990/05,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29969.6
1990/06,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,30227.6
1990/07,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,30301.4
1990/08,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,30474.7
1990/09,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,30147.8
1990/10,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,30524.5
1990/11,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29966.5
1990/12,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,30114.8
1991/01,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29736.3
1991/02,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29840.1
1991/03,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29601.3
1991/04,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29787.2
1991/05,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,30186.0
1991/06,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29147.2
1991/07,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29398.9
1991/08,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,30325.5
1991/09,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29656.2
1991/10,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29795.2
1991/11,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29809.9
1991/12,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29912.3
1992/01,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29887.3
1992/02,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29602.2
1992/03,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29453.9
1992/04,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29317.8
1992/05,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29560.4
1992/06,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29760.5
1992/07,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29553.8
1992/08,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29363.9
1992/09,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29570.2
1992/10,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29254.5
1992/11,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29845.0
1992/12,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29625.5
1993/01,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29688.5
1993/02,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29507.9
1993/03,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29858.2
1993/04,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29848.6
1993/05,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29923.0
1993/06,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29454.9
1993/07,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29349.6
1993/08,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29041.6
1993/09,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28916.4
1993/10,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28633.9
1993/11,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28632.2
1993/12,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29154.8
1994/01,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28986.8
1994/02,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29533.3
1994/03,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29285.3
1994/04,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29196.1
1994/05,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28804.1
1994/06,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,28664.3
1994/07,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29917.5
1994/08,Canada,"Finance, insurance, real estate and leasing (x 1,000)",v4391525,1.11,29183.1
